timestamps population node_ids
1518.6999999992665 LUT 26
1664.1999999991342 LUT 26
1730.8999999990735 LUT 26
1739.8999999990654 LUT 26
1780.4999999990284 LUT 26
1786.1999999990232 LUT 26
1798.7999999990118 LUT 26
1905.299999998915 LUT 26
1958.4999999988665 LUT 26
1964.0999999988614 LUT 26
1989.799999998838 LUT 26
1045.7999999996966 LUT 27
1118.6999999996303 LUT 27
1129.8999999996201 LUT 27
1189.7999999995657 LUT 27
1240.3999999995197 LUT 27
1247.4999999995132 LUT 27
1265.9999999994964 LUT 27
1273.1999999994898 LUT 27
1318.099999999449 LUT 27
1355.399999999415 LUT 27
1446.2999999993324 LUT 27
1478.2999999993033 LUT 27
1483.3999999992986 LUT 27
1492.99999999929 LUT 27
1498.0999999992853 LUT 27
1510.6999999992738 LUT 27
1518.6999999992665 LUT 27
1664.1999999991342 LUT 27
1730.8999999990735 LUT 27
1739.8999999990654 LUT 27
1780.4999999990284 LUT 27
1786.1999999990232 LUT 27
1798.7999999990118 LUT 27
1905.299999998915 LUT 27
1958.4999999988665 LUT 27
1964.0999999988614 LUT 27
1989.799999998838 LUT 27
1045.7999999996966 LUT 28
1118.6999999996303 LUT 28
1129.8999999996201 LUT 28
1189.7999999995657 LUT 28
1240.3999999995197 LUT 28
1247.4999999995132 LUT 28
1265.9999999994964 LUT 28
1273.1999999994898 LUT 28
1318.099999999449 LUT 28
1355.399999999415 LUT 28
1446.2999999993324 LUT 28
1478.2999999993033 LUT 28
1483.3999999992986 LUT 28
1492.99999999929 LUT 28
1498.0999999992853 LUT 28
1510.6999999992738 LUT 28
1518.6999999992665 LUT 28
1664.1999999991342 LUT 28
1730.8999999990735 LUT 28
1739.8999999990654 LUT 28
1780.4999999990284 LUT 28
1786.1999999990232 LUT 28
1798.7999999990118 LUT 28
1905.299999998915 LUT 28
1958.4999999988665 LUT 28
1964.0999999988614 LUT 28
1989.799999998838 LUT 28
1045.7999999996966 LUT 29
1118.6999999996303 LUT 29
1129.8999999996201 LUT 29
1189.7999999995657 LUT 29
1240.3999999995197 LUT 29
1247.4999999995132 LUT 29
1265.9999999994964 LUT 29
1273.1999999994898 LUT 29
1318.099999999449 LUT 29
1355.399999999415 LUT 29
1446.2999999993324 LUT 29
1478.2999999993033 LUT 29
1483.3999999992986 LUT 29
1492.99999999929 LUT 29
1498.0999999992853 LUT 29
1510.6999999992738 LUT 29
1518.6999999992665 LUT 29
1664.1999999991342 LUT 29
1730.8999999990735 LUT 29
1739.8999999990654 LUT 29
1780.4999999990284 LUT 29
1786.1999999990232 LUT 29
1798.7999999990118 LUT 29
1905.299999998915 LUT 29
1958.4999999988665 LUT 29
1964.0999999988614 LUT 29
1989.799999998838 LUT 29
1036.7999999997048 LUT 30
1049.2999999996935 LUT 30
1116.5999999996322 LUT 30
1133.1999999996171 LUT 30
1192.699999999563 LUT 30
1243.299999999517 LUT 30
1268.9999999994936 LUT 30
1321.0999999994463 LUT 30
1358.3999999994123 LUT 30
1408.9999999993663 LUT 30
