timestamps population node_ids
47801.23020722142 PAGaff 21
47811.462805593095 PAGaff 21
47908.067814570764 PAGaff 21
47942.07739026221 PAGaff 21
47948.06150550733 PAGaff 21
47950.66371716635 PAGaff 21
47977.203655310994 PAGaff 21
55112.42185593103 PAGaff 21
55182.57184426708 PAGaff 21
55191.70063479711 PAGaff 21
55287.210607461835 PAGaff 21
55391.06398561386 PAGaff 21
55478.34910412584 PAGaff 21
55493.268909123544 PAGaff 21
55536.28623730323 PAGaff 21
55569.355231313704 PAGaff 21
55617.5789600741 PAGaff 21
55687.35361992582 PAGaff 21
55743.49298722092 PAGaff 21
55808.75725116577 PAGaff 21
55814.69866669914 PAGaff 21
55823.4212909545 PAGaff 21
55851.23993775842 PAGaff 21
55910.1213260062 PAGaff 21
55967.40754007158 PAGaff 21
59154.667234471024 PAGaff 21
59224.474164060965 PAGaff 21
59258.57530555141 PAGaff 21
59293.66679725412 PAGaff 21
59358.66622274876 PAGaff 21
59408.599721055754 PAGaff 21
59457.119884802094 PAGaff 21
59522.37596393413 PAGaff 21
59671.0043082992 PAGaff 21
59736.94803950088 PAGaff 21
59742.19365164292 PAGaff 21
59834.725808457566 PAGaff 21
59838.542052597295 PAGaff 21
59856.5250501168 PAGaff 21
59859.456765889074 PAGaff 21
59893.333587152316 PAGaff 21
59984.22119210584 PAGaff 21
1169.738619608844 PAGaff 22
1599.309120760196 PAGaff 22
1973.2055553689784 PAGaff 22
8082.8472759863525 PAGaff 22
8197.395169381207 PAGaff 22
8203.646466062432 PAGaff 22
8218.226714404202 PAGaff 22
8221.996869814895 PAGaff 22
8226.079120623828 PAGaff 22
8241.03178453321 PAGaff 22
8315.070096109599 PAGaff 22
8472.72167638517 PAGaff 22
8514.251003815458 PAGaff 22
8664.732362488263 PAGaff 22
8736.689590833437 PAGaff 22
8768.438706102439 PAGaff 22
8822.863277130358 PAGaff 22
8843.873253991493 PAGaff 22
8914.612134431327 PAGaff 22
8914.812755797444 PAGaff 22
8924.099251484751 PAGaff 22
8950.692828757059 PAGaff 22
13065.201736985622 PAGaff 22
13069.663582765575 PAGaff 22
13107.21548933895 PAGaff 22
13112.465065963037 PAGaff 22
13158.941829535248 PAGaff 22
13304.32289586896 PAGaff 22
13394.596411772942 PAGaff 22
13397.447004572954 PAGaff 22
13515.338965806737 PAGaff 22
13577.656600400971 PAGaff 22
13630.991870222617 PAGaff 22
13660.114513145418 PAGaff 22
13706.641778675283 PAGaff 22
13721.787067500893 PAGaff 22
13856.613743836318 PAGaff 22
13925.10141873653 PAGaff 22
15034.20907517173 PAGaff 22
15079.330313110058 PAGaff 22
15112.758467373085 PAGaff 22
15135.832326181915 PAGaff 22
15182.481957340851 PAGaff 22
15236.00700779894 PAGaff 22
15269.686451020756 PAGaff 22
15291.222184260105 PAGaff 22
15394.794731147267 PAGaff 22
15454.220532034495 PAGaff 22
15485.348289937705 PAGaff 22
15584.312115215818 PAGaff 22
15623.410995526172 PAGaff 22
15660.34815897142 PAGaff 22
15719.781342388093 PAGaff 22
15726.431510179738 PAGaff 22
15782.216043086582 PAGaff 22
15954.011288945485 PAGaff 22
15964.647150595521 PAGaff 22
17086.529514114412 PAGaff 22
17206.20487445442 PAGaff 22
17318.003572837333 PAGaff 22
17375.565539009058 PAGaff 22
17406.002759878553 PAGaff 22
17435.104870532163 PAGaff 22
17568.828745119972 PAGaff 22
17589.593628497376 PAGaff 22
17908.875132877853 PAGaff 22
22007.35389621622 PAGaff 22
22052.829946545447 PAGaff 22
22147.31026855759 PAGaff 22
22176.96283871177 PAGaff 22
22188.328949429848 PAGaff 22
22254.344240074468 PAGaff 22
22261.198512317675 PAGaff 22
22275.26597313432 PAGaff 22
22307.11979641259 PAGaff 22
22343.438135056473 PAGaff 22
22398.05216798285 PAGaff 22
22673.845468133448 PAGaff 22
22693.557666412406 PAGaff 22
22698.134739169276 PAGaff 22
22713.96417126484 PAGaff 22
22716.068085608717 PAGaff 22
22932.875852945555 PAGaff 22
27111.89973585269 PAGaff 22
27235.247930201916 PAGaff 22
27248.681383710587 PAGaff 22
27345.296309779256 PAGaff 22
27374.302845010523 PAGaff 22
27374.354930260386 PAGaff 22
27405.693299640592 PAGaff 22
27414.62519045122 PAGaff 22
27438.85810827276 PAGaff 22
27447.851743608797 PAGaff 22
27676.164352273805 PAGaff 22
27720.819171230967 PAGaff 22
27758.579536671146 PAGaff 22
27786.329389521834 PAGaff 22
27822.758470492925 PAGaff 22
27862.709087947445 PAGaff 22
27881.252427787556 PAGaff 22
29063.08410248131 PAGaff 22
29168.7175545452 PAGaff 22
29197.290068853345 PAGaff 22
29337.096585026447 PAGaff 22
29526.65915616308 PAGaff 22
29653.175916878216 PAGaff 22
29688.53176730575 PAGaff 22
29720.860135479645 PAGaff 22
29735.364538741676 PAGaff 22
29809.475093528556 PAGaff 22
29852.307216556484 PAGaff 22
29997.27841104336 PAGaff 22
41033.4821876308 PAGaff 22
41051.9535347352 PAGaff 22
41074.10155426859 PAGaff 22
41111.32882883431 PAGaff 22
41144.251412749065 PAGaff 22
41145.9174793992 PAGaff 22
41178.924714329936 PAGaff 22
41392.4105703883 PAGaff 22
41411.30686686654 PAGaff 22
41468.9291439242 PAGaff 22
41516.54740939245 PAGaff 22
41534.647153303675 PAGaff 22
41543.94745783926 PAGaff 22
41551.71327666698 PAGaff 22
41679.96511026351 PAGaff 22
41727.4256698141 PAGaff 22
41801.680819140616 PAGaff 22
41918.70734928629 PAGaff 22
43024.07970228949 PAGaff 22
43063.641645699005 PAGaff 22
43113.37710367847 PAGaff 22
43153.87767164156 PAGaff 22
43233.49853237014 PAGaff 22
43319.82996732663 PAGaff 22
43324.01293012819 PAGaff 22
43442.209404961344 PAGaff 22
43564.60092909864 PAGaff 22
43824.01379405947 PAGaff 22
43838.23893167123 PAGaff 22
43917.29299202347 PAGaff 22
43933.55798760732 PAGaff 22
47054.841108841916 PAGaff 22
47120.83142747691 PAGaff 22
47271.66216355859 PAGaff 22
47273.208582645224 PAGaff 22
47286.57711713972 PAGaff 22
47362.203021194066 PAGaff 22
47382.401245088105 PAGaff 22
47453.1621052049 PAGaff 22
47501.30910611236 PAGaff 22
47608.09686066446 PAGaff 22
47620.334002210475 PAGaff 22
47699.30006069842 PAGaff 22
47758.409673504764 PAGaff 22
47762.295698374386 PAGaff 22
47837.95586869583 PAGaff 22
47895.32357780971 PAGaff 22
47973.30893172083 PAGaff 22
55076.03348971118 PAGaff 22
55078.04871581938 PAGaff 22
55146.25252467781 PAGaff 22
55184.329482518326 PAGaff 22
55186.77324051325 PAGaff 22
55224.2192256996 PAGaff 22
55492.5381596759 PAGaff 22
55514.93388145084 PAGaff 22
55523.12180282083 PAGaff 22
55527.068024915636 PAGaff 22
55532.98378688715 PAGaff 22
55745.67424632168 PAGaff 22
55957.91109248412 PAGaff 22
55994.84358641926 PAGaff 22
59221.621376870506 PAGaff 22
59302.90332113001 PAGaff 22
59371.00915728779 PAGaff 22
59405.89686288932 PAGaff 22
59453.0895846979 PAGaff 22
59770.99565929075 PAGaff 22
59781.937847594345 PAGaff 22
59782.82897580038 PAGaff 22
59937.360966539294 PAGaff 22
1067.631591873666 PAGaff 23
1160.4182416025978 PAGaff 23
1211.2014446466615 PAGaff 23
1369.520518265052 PAGaff 23
1429.5411855097746 PAGaff 23
1452.0338178789973 PAGaff 23
1484.7389148401005 PAGaff 23
1581.3182921178163 PAGaff 23
1606.7379061617671 PAGaff 23
1752.506109276497 PAGaff 23
1779.589026013638 PAGaff 23
1802.6022077923117 PAGaff 23
1830.2697273814856 PAGaff 23
1830.7137863436924 PAGaff 23
1890.3364117314734 PAGaff 23
8090.112342216273 PAGaff 23
8097.090632109902 PAGaff 23
8207.862306443962 PAGaff 23
8340.174048158457 PAGaff 23
8360.498043335008 PAGaff 23
8365.585402332235 PAGaff 23
8379.75324795143 PAGaff 23
8427.537214409096 PAGaff 23
8457.387710568266 PAGaff 23
8495.117336247122 PAGaff 23
8502.455786352888 PAGaff 23
8532.997063947874 PAGaff 23
8592.31423910931 PAGaff 23
8668.381957072537 PAGaff 23
8722.199370499473 PAGaff 23
8830.472857543518 PAGaff 23
8855.811992798494 PAGaff 23
8910.452859808107 PAGaff 23
8916.412091779663 PAGaff 23
8954.283034334147 PAGaff 23
8986.998210638254 PAGaff 23
8989.200454972543 PAGaff 23
13031.45928390606 PAGaff 23
13045.678723513876 PAGaff 23
13059.24020842385 PAGaff 23
13078.036959493911 PAGaff 23
13114.045974913039 PAGaff 23
13166.058661198711 PAGaff 23
13351.865536982734 PAGaff 23
13369.689845482186 PAGaff 23
13387.061042890993 PAGaff 23
13415.724166508804 PAGaff 23
13446.4893706359 PAGaff 23
13493.241835559256 PAGaff 23
13544.629306607261 PAGaff 23
13634.003535118858 PAGaff 23
13691.582944544423 PAGaff 23
13732.877811129332 PAGaff 23
13765.220284847332 PAGaff 23
13786.019204476741 PAGaff 23
13818.98872570376 PAGaff 23
13852.483368083373 PAGaff 23
15098.595661959436 PAGaff 23
15142.3437099632 PAGaff 23
15267.584817423369 PAGaff 23
15297.903362215735 PAGaff 23
15322.471256271267 PAGaff 23
15372.818165452636 PAGaff 23
15378.283695781185 PAGaff 23
15474.857953992483 PAGaff 23
15475.000751061401 PAGaff 23
15559.035045822384 PAGaff 23
15582.947295941796 PAGaff 23
15618.742015438525 PAGaff 23
15654.701983847892 PAGaff 23
15668.785205498021 PAGaff 23
15704.78594650386 PAGaff 23
15750.237919474319 PAGaff 23
15774.468900054568 PAGaff 23
15832.839417953903 PAGaff 23
15899.79057995935 PAGaff 23
15900.843579805536 PAGaff 23
15927.556187789824 PAGaff 23
15998.233078726467 PAGaff 23
17025.081313847415 PAGaff 23
17100.14689245072 PAGaff 23
17306.62716544324 PAGaff 23
17433.786856882656 PAGaff 23
17482.08104424128 PAGaff 23
17490.527613283026 PAGaff 23
17573.59061016458 PAGaff 23
17611.544877300854 PAGaff 23
17719.863576069518 PAGaff 23
17843.779404426397 PAGaff 23
17974.31568380917 PAGaff 23
22007.634826862122 PAGaff 23
22059.86972101648 PAGaff 23
22187.23339707047 PAGaff 23
22209.02351533042 PAGaff 23
22231.78128667836 PAGaff 23
22320.380251177387 PAGaff 23
22363.33626089955 PAGaff 23
22531.08786815104 PAGaff 23
22623.16683992551 PAGaff 23
22663.42543398673 PAGaff 23
22670.334321556467 PAGaff 23
22849.541304237882 PAGaff 23
22897.988995942644 PAGaff 23
27104.391296079688 PAGaff 23
27212.523380813604 PAGaff 23
27279.512797925665 PAGaff 23
27361.983427113653 PAGaff 23
27363.093933005428 PAGaff 23
27383.274711704235 PAGaff 23
27435.670965320358 PAGaff 23
27529.85457655272 PAGaff 23
27545.441616142012 PAGaff 23
27575.26269182713 PAGaff 23
27714.511542074382 PAGaff 23
27746.157356775166 PAGaff 23
27827.436504774396 PAGaff 23
27827.7213356905 PAGaff 23
27829.761537743547 PAGaff 23
27850.658011835723 PAGaff 23
27912.37437891786 PAGaff 23
29077.577814403405 PAGaff 23
29196.23371634694 PAGaff 23
29304.445448161747 PAGaff 23
29327.53131612881 PAGaff 23
29383.393637109068 PAGaff 23
29547.258159152196 PAGaff 23
29599.433149103465 PAGaff 23
29703.82748174032 PAGaff 23
29786.422976549464 PAGaff 23
29813.07787569308 PAGaff 23
29885.323924619606 PAGaff 23
29955.049819399475 PAGaff 23
29994.437362154673 PAGaff 23
41128.31608287961 PAGaff 23
41265.12798938908 PAGaff 23
41270.74853114014 PAGaff 23
41313.60981510865 PAGaff 23
41323.63509655014 PAGaff 23
41454.76249330521 PAGaff 23
41459.3947985135 PAGaff 23
41548.067005226665 PAGaff 23
41692.94004365631 PAGaff 23
41754.630740901 PAGaff 23
41844.36150639322 PAGaff 23
43046.618350264755 PAGaff 23
43057.33383581488 PAGaff 23
43079.86129762619 PAGaff 23
43177.41009584241 PAGaff 23
43208.84331247936 PAGaff 23
43266.938319583 PAGaff 23
43331.572981831065 PAGaff 23
43340.25437110553 PAGaff 23
43397.04301969014 PAGaff 23
43431.033891646075 PAGaff 23
43550.34235190164 PAGaff 23
43554.991927890835 PAGaff 23
43555.324877471474 PAGaff 23
43685.192067883494 PAGaff 23
43802.17074438882 PAGaff 23
43864.910831240566 PAGaff 23
43889.03732983126 PAGaff 23
47003.59288539812 PAGaff 23
47104.1185988327 PAGaff 23
47211.202504539004 PAGaff 23
47262.54056236009 PAGaff 23
47287.884412761974 PAGaff 23
47382.68131803993 PAGaff 23
47453.390919467005 PAGaff 23
47494.3114504899 PAGaff 23
47511.79112218503 PAGaff 23
47543.81805556226 PAGaff 23
47590.52657374668 PAGaff 23
47591.42211392323 PAGaff 23
55031.909747823775 PAGaff 23
55096.240248606664 PAGaff 23
55295.692396464896 PAGaff 23
55354.64307098336 PAGaff 23
55398.558510073846 PAGaff 23
55490.11630533774 PAGaff 23
55537.421744775675 PAGaff 23
55598.64661346496 PAGaff 23
55606.70307411432 PAGaff 23
55655.43458650173 PAGaff 23
55662.709655085746 PAGaff 23
55724.97534106804 PAGaff 23
55741.125575899445 PAGaff 23
55753.67184031203 PAGaff 23
55817.924392580615 PAGaff 23
55832.28071962647 PAGaff 23
55908.80126569062 PAGaff 23
55943.329981443254 PAGaff 23
55959.67352784521 PAGaff 23
55970.912646685036 PAGaff 23
55979.23093342411 PAGaff 23
59058.29861514492 PAGaff 23
59155.35159696374 PAGaff 23
59173.34768237597 PAGaff 23
59410.903181584974 PAGaff 23
59448.63267076853 PAGaff 23
59521.79374474393 PAGaff 23
59542.227467154764 PAGaff 23
59594.4230942637 PAGaff 23
59654.720054180136 PAGaff 23
59707.592140561515 PAGaff 23
59843.83998945928 PAGaff 23
59954.34872645395 PAGaff 23
59963.945757144524 PAGaff 23
1051.709803665397 PAGaff 24
1094.6958408564756 PAGaff 24
1098.4049606181397 PAGaff 24
1113.251276377542 PAGaff 24
1282.205124152611 PAGaff 24
1292.9062715341636 PAGaff 24
1333.5664737352217 PAGaff 24
1347.92908151181 PAGaff 24
1377.8011726615625 PAGaff 24
1483.0134763071796 PAGaff 24
1488.2881181571254 PAGaff 24
1492.4961622422993 PAGaff 24
1603.5193556849647 PAGaff 24
1680.3327953974442 PAGaff 24
1713.3084346352712 PAGaff 24
1968.49494831633 PAGaff 24
1983.8356899731943 PAGaff 24
8001.361160517447 PAGaff 24
8075.221943077473 PAGaff 24
8080.183707441029 PAGaff 24
8082.820894539472 PAGaff 24
8098.800380662404 PAGaff 24
8125.756830124782 PAGaff 24
8181.2712876547785 PAGaff 24
8205.28236055886 PAGaff 24
8231.863910236814 PAGaff 24
8245.678423428151 PAGaff 24
8264.634044289985 PAGaff 24
8418.933632041988 PAGaff 24
8459.842257970266 PAGaff 24
8480.420848406306 PAGaff 24
8492.93126042752 PAGaff 24
8572.069993085921 PAGaff 24
8672.942493214005 PAGaff 24
8729.721962249876 PAGaff 24
8761.601893444156 PAGaff 24
8762.338965856858 PAGaff 24
8833.660602235606 PAGaff 24
8878.795611416346 PAGaff 24
8947.224317118638 PAGaff 24
8962.006433958799 PAGaff 24
8997.791481939692 PAGaff 24
13003.256282421373 PAGaff 24
13062.990851980865 PAGaff 24
13074.241427617457 PAGaff 24
13091.634267008643 PAGaff 24
13147.164773842522 PAGaff 24
13156.92800073809 PAGaff 24
13193.394006041919 PAGaff 24
13241.524423248227 PAGaff 24
13338.832502681886 PAGaff 24
13568.974801294205 PAGaff 24
13608.671065068995 PAGaff 24
13645.167570787187 PAGaff 24
13711.283966135808 PAGaff 24
13768.775676983008 PAGaff 24
13883.08754785277 PAGaff 24
